Experiment Number (900 series refer to external references),sample or citation,ref,solute,solute SMILES,solvent,solvent SMILES,concentration (M),wiki page,gONS,notes,identifier,solute type,solubility - solute mass (g),solvent mass (g),solvent density (g/ml),solute density (g/ml) - from ChemSpider prediction,solvent volume (ml),solute volume (ml),total vol. (ml),solute MW,moles solute,calculated concentration (M)- assumes no expansion or contraction upon mixing,calc. conc. (M) from g/100ml,liquid at room temp (y/n),solute reacts with solvent,csid,TRUE,solubility g/l ,calculated conc in moles/liter,solubility mole fraction,solvent MW (g/mol)
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,benzo[a]pyrene,C1=CC=C2C3=C4C(=CC2=C1)C=CC5=C4C(=CC=C5)C=C3,1-octanol,OCCCCCCCC,0.028183829312644,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,2246,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,Benzo[f]quinoline,n3c1c(c2c(cc1)cccc2)ccc3,water,O,0.000436515832,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,6538,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,Benzo[f]quinoxaline,n1c2c(ncc1)ccc3c2cccc3,water,O,0.002089296131,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,88949,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,benzo[k]fluoranthene,c41c5cccc1-c2c(cc3c(c2)cccc3)-c4ccc5,water,O,0.000000003236,REF,,,REF1287,non-Ugi related,,,,,,,,,,,,n,,8804,FALSE,,,,
969,Jouyban A. Handbook of Solubility Data for Pharmaceuticals. ISBN: 9781439804858,http://books.google.com/books?id=tfpQJjWcRs4C,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol,CCO,0.153,REFJ,,25C,REF969-Jouyban,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
969,Jouyban A. Handbook of Solubility Data for Pharmaceuticals. ISBN: 9781439804858,http://books.google.com/books?id=tfpQJjWcRs4C,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.001,REFJ,,25C,REF969-Jouyban,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
997,Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,http://www.aapspharmscitech.org/articles/pt0701/pt070126/pt070126.pdf,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,0.490,REF,,,REF997-Kia Sepassi and Samuel H. Yalkowsky. Solubility Prediction in Octanol: A Technical Note. AAPS PharmSciTech 2006; 7 (1) Article 26,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,benzocaine,O=C(OCC)c1ccc(N)cc1,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,1.11173172728159,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,benzocaine,O=C(OCC)c1ccc(N)cc1,PEG400/water(25:75)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.03111716337106,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,benzocaine,O=C(OCC)c1ccc(N)cc1,PEG400/water(50:50)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.15995580286147,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,benzocaine,O=C(OCC)c1ccc(N)cc1,PEG400/water(75:25)vol,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO.O,0.81658237135859,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1049,Rytting E; Lentz KA: Chen XQ; Qian F; Venkatesh N. Aqueous and cosolvent solubility data for drug-like organic compounds. The AAPS Journal. 7:1 (2005),http://www.springerlink.com/content/um5p375020237780/,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.006137620051648,REF,,25C,REF1049-Rytting,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1074,M. P. Pena A. Reillo B. Escalera and P. Bustamante Int. J. Pharm. 321 155-161 (2006),http://goo.gl/Xt1yJ,benzocaine,O=C(OCC)c1ccc(N)cc1,"1,4-dioxane",O1CCOCC1,2.6683510479948,REF,,,REF1074-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1137,C. M. Avila and F. Martinez J. Solution Chem. 31 975-985 (2002),http://goo.gl/Xt1yJ,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,0.398,REF,,,REF1137-Avila,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1137,C. M. Avila and F. Martinez J. Solution Chem. 31 975-985 (2002),http://goo.gl/Xt1yJ,benzocaine,O=C(OCC)c1ccc(N)cc1,cyclohexane,C1CCCCC1,0.0098,REF,,,REF1137-Avila,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1137,C. M. Avila and F. Martinez J. Solution Chem. 31 975-985 (2002),http://goo.gl/Xt1yJ,benzocaine,O=C(OCC)c1ccc(N)cc1,isopropyl myristate,O=C(OC(C)C)CCCCCCCCCCCCC,0.207,REF,,,REF1137-Avila,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol,CCO,2.1153478846101,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(10:90)vol,CCO.O,0.045321401842347,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(20:80)vol,CCO.O,0.13300600482794,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(30:70)vol,CCO.O,0.18123981822089,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(40:60)vol,CCO.O,0.18324516077658,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(50:50)vol,CCO.O,0.33633934614515,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(60:40)vol,CCO.O,0.6571325086937,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(70:30)vol,CCO.O,1.66866449644364,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(80:20)vol,CCO.O,1.93001096029569,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,ethanol/water(90:10)vol,CCO.O,2.42498877070744,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1154,Pena MA; Reillo A; Escalera B; Bustamante P. Solubility parameter of drugs for predicting the solubility profile type within a wide polarity range in solvent mixtures. International Journal of Pharmaceutics 321 (2006),http://goo.gl/LFNCM,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.033138577277271,REF,,25C,REF1154-Pena,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1179,Avila. Carolina M.; Martinez. Fleming. Journal of Solution Chemistry (2002) 31(12) 975-985,http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,CCCCCCCCO,0.398,REF,,,REF1179,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1179,Avila. Carolina M.; Martinez. Fleming. Journal of Solution Chemistry (2002) 31(12) 975-985,http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,cyclohexane,C1CCCCC1,0.0098,REF,,,REF1179,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1179,Avila. Carolina M.; Martinez. Fleming. Journal of Solution Chemistry (2002) 31(12) 975-985,http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,isopropyl myristate,O=C(OC(C)C)CCCCCCCCCCCCC,0.207,REF,,,REF1179,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1179,Avila. Carolina M.; Martinez. Fleming. Journal of Solution Chemistry (2002) 31(12) 975-985,http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.0058,REF,,,REF1179,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1228,M. A. Pena. P. Bustamante. B. Escalera. A. Reillo and J. M. Bosque-Sendra. J. Pharm. Biomed. Anal.. 36. 571-578 (2004),http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,"1,4-dioxane",O1CCOCC1,2.91,REF,,,REF1228,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1228,M. A. Pena. P. Bustamante. B. Escalera. A. Reillo and J. M. Bosque-Sendra. J. Pharm. Biomed. Anal.. 36. 571-578 (2004),http://goo.gl/J0JLC,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.0056,REF,,,REF1228,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1283,RAEVSKY OA; PERLOVICH GL and SCHAPER K-J. Physicochemical properties/descriptors governing the solubility and partitioning of chemicals in water-solvent-gas systems. Part 2. Solubility in 1-octanol. SAR and QSAR in Environmental Research Vol. 18 Nos. 5–6 July–September 2007 543–578,http://dx.doi.org/10.1080/10629360701430124,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,0.4897788194,REF,,,REF1283,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1287,Wang 99 - S1,http://dx.doi.org/10.1021/ci800406y,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.002398832919,REF,,,REF1287-Wang 99 - S1,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1287,Wang 99 - S3,http://dx.doi.org/10.1021/ci800406y,benzocaine,O=C(OCC)c1ccc(N)cc1,water,O,0.006295061829,REF,,,REF1287-Wang 99 - S3,non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,0.398107170553497,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
1308,Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),http://dx.doi.org/10.1016/j.chemosphere.2013.10.095,benzocaine,O=C(OCC)c1ccc(N)cc1,1-octanol,OCCCCCCCC,0.489778819368446,REF,,25C,REF1308-Abraham M.H. and Acree Jr. W.E. The solubility of liquid and solid compounds in dry octan-1-ol. Chemosphere (2013),non-Ugi related,,,,,,,,,,,,n,,13854242,FALSE,,,,
5,1a,http://onschallenge.wikispaces.com/Exp005,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.988,ONSC,,,ONSC5-1a,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
5,1b,http://onschallenge.wikispaces.com/Exp005,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.957,ONSC,,,ONSC5-1b,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,6a,http://onschallenge.wikispaces.com/Exp007,benzoic acid,O=C(O)c1ccccc1,acetonitrile,N#CC,0.742,ONSC,,,ONSC7-6a,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,6b,http://onschallenge.wikispaces.com/Exp007,benzoic acid,O=C(O)c1ccccc1,acetonitrile,N#CC,0.772,ONSC,,,ONSC7-6b,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,2a,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,ethanol,OCC,2.437,ONSC,,,ONSC7-2a,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,2b,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,ethanol,OCC,2.434,ONSC,,,ONSC7-2b,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,1a,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.749,ONSC,,,ONSC7-1a,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,1b,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.656,ONSC,,,ONSC7-1b,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,4a,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,THF,O1CCCC1,3.573,ONSC,,,ONSC7-4a,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
7,4b,http://onschallenge.wikispaces.com/Exp007,benzoic acid,c1ccccc1C(=O)O,THF,O1CCCC1,3.719,ONSC,,,ONSC7-4b,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
9,1-,http://onschallenge.wikispaces.com/EXP009,benzoic acid,c1ccccc1C(=O)O,toluene,c1ccccc1C,0.630,ONSC,,,ONSC9-1-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
9,2-,http://onschallenge.wikispaces.com/EXP009,benzoic acid,c1ccccc1C(=O)O,toluene,c1ccccc1C,0.630,ONSC,,,ONSC9-2-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
31,15-,http://onschallenge.wikispaces.com/EXP031,benzoic acid,c1ccccc1C(=O)O,chloroform,ClC(Cl)Cl,1.612,ONSC,,22C,ONSC31-15-,carboxylic acid,,,,,,,,,,,,n,n,238,FALSE,,,,
31,34-,http://onschallenge.wikispaces.com/EXP031,benzoic acid,c1ccccc1C(=O)O,chloroform,ClC(Cl)Cl,1.599,ONSC,,22C,ONSC31-34-,carboxylic acid,,,,,,,,,,,,n,n,238,FALSE,,,,
31,35-,http://onschallenge.wikispaces.com/EXP031,benzoic acid,c1ccccc1C(=O)O,chloroform,ClC(Cl)Cl,1.593,ONSC,,22C,ONSC31-35-,carboxylic acid,,,,,,,,,,,,n,n,238,FALSE,,,,
43,1-,http://onschallenge.wikispaces.com/Exp043,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.370,ONSC,,,ONSC43-1-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
58,2-,http://onschallenge.wikispaces.com/JennyHale-13,benzoic acid,c1ccccc1C(=O)O,ethanol,OCC,2.500,ONSC,,,ONSC58-2-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
58,3-,http://onschallenge.wikispaces.com/JennyHale-13,benzoic acid,c1ccccc1C(=O)O,methanol,OC,2.860,ONSC,,,ONSC58-3-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
58,4-,http://onschallenge.wikispaces.com/JennyHale-13,benzoic acid,c1ccccc1C(=O)O,THF,O1CCCC1,2.810,ONSC,,,ONSC58-4-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
136,136-1,http://onschallenge.wikispaces.com/Exp136,benzoic acid,O=C(O)c1ccccc1 ,methanol,OC ,2.970,ONSC,,,ONS136-1,carboxylic acid,,,,,,,,,,,,n,n,238,FALSE,,,,
155,155-B-1,http://onschallenge.wikispaces.com/Exp155,benzoic acid,O=C(O)c1ccccc1,1-octanol,OCCCCCCCC,1.480,ONSC,,,ONSCExp155-B-1,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
155,155-B-2,http://onschallenge.wikispaces.com/Exp155,benzoic acid,O=C(O)c1ccccc1,1-octanol,OCCCCCCCC,1.490,ONSC,,,ONSCExp155-B-2,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
160,1-,http://onschallenge.wikispaces.com/Exp160,benzoic acid,O=C(O)c1ccccc1,ethanol,OCC,2.670,ONSC,,,ONS160-1-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
172,8-,http://onschallenge.wikispaces.com/Exp172,benzoic acid,c1ccccc1C(=O)O,methanol,CO,2.450,ONSC,,25C,ONSC172-8-,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
295,DEG,http://onschallenge.wikispaces.com/Exp295,benzoic acid,c1ccc(cc1)C(=O)O,diethylene glycol,C(COCCO)O,2.154,ONSC,,23C,ONSC295-DEG,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
295,EG,http://onschallenge.wikispaces.com/Exp295,benzoic acid,O=C(O)c1ccccc1,ethylene glycol,C(CO)O,1.150,ONSC,,23C,ONSC295-EG,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
295,PEG,http://onschallenge.wikispaces.com/Exp295,benzoic acid,O=C(O)c1ccccc1,PEG400,O(CCOCCOCCO)CCOCCOCCOCCOCCOCCO,2.365,ONSC,,23C,ONSC295-PEG,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
295,TetraEG,http://onschallenge.wikispaces.com/Exp295,benzoic acid,O=C(O)c1ccccc1,tetraethylene glycol,OCCOCCOCCOCCO,2.613,ONSC,,23C,ONSC295-TetraEG,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
295,TEG,http://onschallenge.wikispaces.com/Exp295,benzoic acid,O=C(O)c1ccccc1,triethylene glycol,OCCOCCOCCO,2.500,ONSC,,23C,ONSC295-TEG,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
323,B,http://onschallenge.wikispaces.com/exp323,benzoic acid,c1ccc(cc1)C(=O)O,ethanol,#NAME?,2.674,ONSC,,,ONSC323-B,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
323,C,http://onschallenge.wikispaces.com/exp323,benzoic acid,c1ccc(cc1)C(=O)O,ethanol/water(40:60)vol,CCO.O,0.404,ONSC,,,ONSC323-C,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
323,D,http://onschallenge.wikispaces.com/exp323,benzoic acid,c1ccc(cc1)C(=O)O,ethanol/water(50:50)vol,CCO.O,0.879,ONSC,,,ONSC323-D,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
323,E,http://onschallenge.wikispaces.com/exp323,benzoic acid,c1ccc(cc1)C(=O)O,ethanol/water(60:40)vol,CCO.O,1.2906,ONSC,,,ONSC323-E,carboxylic acid,,,,,,,,,,,,n,,238,FALSE,,,,
900,Benzoic acid entry in Wikipedia,http://en.wikipedia.org/wiki/Benzoic_acid,benzoic acid,O=C(O)c1ccccc1,water,O,0.028,REF,,25C,REF900-Wikipedia,carboxylic acid,,,,,,,,122.1213,,,,n,,238,TRUE,3.4,0.027841171032408,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,1-octanol,OCCCCCCCC,1.620,REF,#NAME?,21.2C,REF902-Seidell-1919,carboxylic acid,28.7,100,0.823,1.197,121.506682867558,23.9766081871345,145.483291054692,122.121,0.235012815158736,1.62,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,1-pentanol,OCCCCC,2.400,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,32.37,67.63,0.811,1.197,83.3908754623921,27.0426065162907,110.433481978683,122.121,0.265064976539662,2.4,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,1-propanol,OCCC,2.150,REF,#NAME?,23C,REF902-Seidell-1919,carboxylic acid,42.3,100,0.795,1.197,125.786163522013,35.3383458646616,161.124509386674,122.121,0.346377772864618,2.15,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,2-propanol,CC(O)C,2.380,REF,#NAME?,21.2C,REF902-Seidell-1919,carboxylic acid,48.5,100,0.791,1.197,126.422250316056,40.5179615705931,166.940211886649,122.121,0.39714709181877,2.38,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,3-methyl-1-butanol,OCCC(C)C,1.440,REF,#NAME?,18C,REF902-Seidell-1919,carboxylic acid,25.4,100,0.809,1.197,123.609394313968,21.2197159565581,144.829110270526,122.121,0.207990435715397,1.44,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,benzene,c1ccccc1,0.770,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,11.6,100,0.874,1.197,114.41647597254,9.69089390142022,124.10736987396,122.1213,0.094987524698804,0.77,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,carbon disulfide,S=C=S,0.500,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,4.82,95.18,1.259,1.197,75.5996822875298,4.02673350041771,79.6264157879475,122.121,0.039469051186938,0.5,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,carbon tetrachloride,[C](Cl)(Cl)(Cl)Cl,0.570,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,4.18,95.82,1.697,1.197,56.4643488509134,3.49206349206349,59.9564123429769,122.121,0.034228347294896,0.57,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,chloroform,ClC(Cl)Cl,1.800,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,18.03,100,1.492,1.197,67.0241286863271,15.062656641604,82.0867853279311,122.1213,0.147640092268916,1.8,,n,,238,TRUE,,,,
902,Seidell A. Solubilities of Inorganic and Organic Compounds D. Van Nostrand Co. New York; 1919.,"http://books.google.com/books?id=d1JMAAAAMAAJ&printsec=titlepage#PPA136,M1",benzoic acid,O=C(O)c1ccccc1,ethanol,OCC,2.720,REF,#NAME?,25C,REF902-Seidell-1919,carboxylic acid,58.4,100,0.789,1.197,126.742712294043,48.7886382623225,175.531350556366,122.1213,0.478213055380183,2.72,,n,,238,TRUE,,,,
